% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
665 +8.507354519e+04 +8.507354519e+04 +8.476804519e+04 +8.476804519e+04 -2.4294e+00 +2.1445e+00 -3.7856e-01 -4.1729e-01 -7.4513e-01 -1.0622e+00 +3.8288e-01 +5.3800e-02 +7.4756e+00 +5.0507e+00 -2.0124e+00 -1.0376e+00 -4.4051e-01 -3.0550e-01 +6.1458e-01 +1.1058e+00 -2.0405e+00 -1.1534e-01 -1.0604e+00 +4.1701e+00
747 +7.915363544e+04 +7.915363544e+04 +7.884813544e+04 +7.884813544e+04 -2.3642e+00 +1.6678e+00 -4.9419e-01 +3.6291e-02 -4.2037e-01 -8.1762e-01 +6.0856e-01 +2.4862e-01 +6.9308e+00 +5.5819e+00 -2.1170e+00 -1.0970e+00 -2.7560e-01 -6.7457e-01 +5.3618e-01 +1.1799e+00 -1.8073e+00 +1.5425e-01 -1.3962e+00 +4.0743e+00
753 +6.481805691e+04 +6.481805691e+04 +6.451255691e+04 +6.451255691e+04 -2.5265e+00 +1.7117e+00 -1.6779e-01 +2.1385e-02 -4.8424e-01 -8.2938e-01 +3.0208e-01 +2.6627e-01 +7.2462e+00 +5.2570e+00 -2.1862e+00 -9.3556e-01 -4.1039e-01 -5.8381e-01 +5.0117e-01 +1.3096e+00 -1.9758e+00 +4.7323e-01 -1.2039e+00 +4.1371e+00
783 +6.243735587e+04 +6.243735587e+04 +6.213185587e+04 +6.213185587e+04 -2.6965e+00 +1.6532e+00 -5.8551e-01 -3.6956e-01 +1.7444e-01 -1.4195e-01 +3.5310e-01 -5.0953e-02 +7.1818e+00 +5.2668e+00 -1.8887e+00 -8.2256e-01 -2.7044e-01 -5.5624e-01 +6.8467e-01 +1.4809e+00 -1.8629e+00 +2.3541e-01 -1.1237e+00 +4.1517e+00
805 +6.057879820e+04 +6.057879820e+04 +6.027329820e+04 +6.027329820e+04 -2.4195e+00 +1.4588e+00 -7.4307e-01 -3.0991e-01 +2.3494e-01 -4.7921e-01 +6.2861e-01 -3.2702e-01 +6.8304e+00 +5.1754e+00 -2.2338e+00 -9.2403e-01 -4.7806e-01 -4.9759e-01 +7.5709e-01 +1.8214e+00 -1.5644e+00 +6.0255e-01 -1.0774e+00 +3.6230e+00
931 +5.981214237e+04 +5.981214237e+04 +5.950664237e+04 +5.950664237e+04 -2.4216e+00 +1.4512e+00 -8.9997e-01 +1.2629e-01 +8.7939e-01 -8.7093e-01 -7.1079e-02 +1.1879e-01 +6.0733e+00 +5.1753e+00 -2.3773e+00 -2.5920e-01 -1.6059e-01 +2.7109e-01 +7.7321e-01 +1.7776e+00 -1.8652e+00 +5.8708e-01 -9.3956e-01 +4.0009e+00
956 +5.752017276e+04 +5.752017276e+04 +5.721467276e+04 +5.721467276e+04 -2.7141e+00 +1.4260e+00 -8.1751e-01 +4.4230e-02 +1.0320e+00 -5.1079e-01 -4.1610e-02 -4.9197e-02 +6.2079e+00 +4.8613e+00 -2.6367e+00 -5.5329e-01 -3.0437e-02 -6.2607e-02 +9.6150e-01 +1.7122e+00 -1.6237e+00 +6.2289e-01 -9.8931e-01 +4.1512e+00
960 +4.999327200e+04 +4.999327200e+04 +4.968777200e+04 +4.968777200e+04 -2.7469e+00 +1.4927e+00 -7.2180e-01 +5.8066e-03 +9.8364e-01 -6.5099e-01 -4.5904e-02 -5.8329e-02 +5.8777e+00 +4.8823e+00 -2.6014e+00 -5.4509e-01 +1.9816e-01 -1.6903e-02 +1.0971e+00 +1.8228e+00 -1.6248e+00 +3.9622e-01 -9.9077e-01 +4.1679e+00
995 +4.821130218e+04 +4.821130218e+04 +4.790580218e+04 +4.790580218e+04 -2.7924e+00 +1.4256e+00 -4.0574e-01 +2.7611e-02 +5.3660e-01 -4.7637e-01 -3.9368e-01 -6.5006e-01 +6.0252e+00 +4.9178e+00 -2.4899e+00 -5.9812e-01 +1.8406e-01 -2.2830e-01 +7.8809e-01 +1.9549e+00 -1.5133e+00 +3.3324e-01 -8.8140e-01 +4.0400e+00
999 +4.749555198e+04 +4.749555198e+04 +4.719005198e+04 +4.719005198e+04 -2.5627e+00 +1.6277e+00 -5.3963e-01 -2.4837e-02 +7.7757e-01 -2.3952e-01 -1.7929e-01 -4.5598e-01 +5.9739e+00 +5.0737e+00 -2.5564e+00 -6.4053e-01 +3.1457e-01 -9.8407e-02 +8.1800e-01 +1.8291e+00 -1.4330e+00 +4.2128e-01 -7.7199e-01 +4.0171e+00
1025 +4.561112812e+04 +4.561112812e+04 +4.530562812e+04 +4.530562812e+04 -2.5685e+00 +1.4043e+00 -5.0818e-01 -4.9451e-02 +9.3396e-01 -3.0230e-01 -1.4695e-01 -8.0771e-01 +6.1960e+00 +4.9264e+00 -2.3311e+00 -5.3749e-01 +1.3919e-01 -2.9873e-01 +8.7833e-01 +2.0040e+00 -1.2054e+00 +3.5730e-01 -8.1364e-01 +4.0552e+00
1036 +4.096986613e+04 +4.096986613e+04 +4.066436613e+04 +4.066436613e+04 -2.6449e+00 +1.2842e+00 -2.6214e-01 -1.6047e-01 +7.5055e-01 -2.8341e-02 -2.5819e-01 -7.8837e-01 +6.0358e+00 +5.0625e+00 -2.4836e+00 -4.0812e-01 +7.3627e-02 -3.8185e-01 +9.2271e-01 +1.5821e+00 -1.2698e+00 +1.6071e-01 -7.1262e-01 +4.2198e+00
1066 +3.418665336e+04 +3.418665336e+04 +3.388115336e+04 +3.388115336e+04 -2.7271e+00 +1.2631e+00 -1.3684e-01 -1.2109e-01 +6.7049e-01 -3.1270e-02 -4.9713e-01 -8.1542e-01 +5.9494e+00 +4.9522e+00 -2.4712e+00 -4.1489e-01 +6.4463e-02 -2.5162e-01 +6.7076e-01 +1.6711e+00 -9.3139e-01 +2.9486e-01 -6.2433e-01 +4.2101e+00
1108 +3.232079657e+04 +3.232079657e+04 +3.201529657e+04 +3.201529657e+04 -2.5371e+00 +1.3046e+00 -5.2434e-01 -1.5866e-01 +6.7968e-01 +1.7035e-02 -4.7984e-01 -6.8683e-01 +5.6977e+00 +4.8614e+00 -2.6943e+00 -4.3952e-01 -1.5104e-02 -3.0431e-02 +5.3932e-01 +1.6370e+00 -8.5299e-01 +2.0478e-01 -8.1091e-01 +3.8707e+00
1118 +2.971527071e+04 +2.971527071e+04 +2.940977071e+04 +2.940977071e+04 -2.4919e+00 +1.3993e+00 -3.3058e-01 -1.1527e-01 +5.8630e-01 +1.5890e-01 -4.9391e-01 -7.6927e-01 +5.7380e+00 +4.8463e+00 -2.8378e+00 -4.5292e-01 +2.8161e-02 +1.0747e-02 +5.5447e-01 +1.6391e+00 -7.2845e-01 +2.6006e-01 -8.3018e-01 +4.0032e+00
1141 +2.798124361e+04 +2.798124361e+04 +2.767574361e+04 +2.767574361e+04 -2.6161e+00 +1.3773e+00 -5.6533e-01 -4.1334e-02 +4.6332e-01 +8.5379e-02 -6.5317e-01 -8.1635e-01 +5.8249e+00 +4.6872e+00 -2.9159e+00 -5.1134e-01 +2.1521e-01 +2.2641e-02 +4.9298e-01 +1.6451e+00 -1.1038e+00 +3.4148e-01 -6.7508e-01 +3.8943e+00
1168 +2.521881054e+04 +2.521881054e+04 +2.491331054e+04 +2.491331054e+04 -2.4571e+00 +1.4668e+00 -1.6210e-01 +1.2684e-04 +4.3411e-01 +4.4360e-02 -7.6855e-01 -7.0919e-01 +5.8131e+00 +4.6103e+00 -2.7667e+00 -3.7938e-01 -1.5222e-02 -1.2153e-02 +2.0971e-01 +1.8461e+00 -9.2817e-01 +4.6322e-01 -6.5745e-01 +3.9320e+00
1229 +2.232533244e+04 +2.232533244e+04 +2.201983244e+04 +2.201983244e+04 -2.3235e+00 +1.4692e+00 +2.2672e-02 +8.0862e-02 +6.0685e-01 +9.9018e-02 -8.4942e-01 -7.7230e-01 +6.0713e+00 +4.5149e+00 -2.8863e+00 -3.0705e-01 +8.2385e-02 -5.8332e-02 -6.0274e-02 +1.6258e+00 -9.2022e-01 +3.0512e-01 -6.3363e-01 +3.8971e+00
1249 +2.146820777e+04 +2.146820777e+04 +2.116270777e+04 +2.116270777e+04 -2.3845e+00 +1.5167e+00 +9.9570e-02 +1.6458e-01 +5.3418e-01 +2.3053e-01 -8.1529e-01 -5.6674e-01 +6.1468e+00 +4.7032e+00 -3.0962e+00 -3.9296e-01 +1.6013e-01 +4.9250e-02 +4.7735e-02 +1.7303e+00 -9.2916e-01 +3.6400e-01 -6.9886e-01 +3.7026e+00
1292 +2.123320915e+04 +2.123320915e+04 +2.092770915e+04 +2.092770915e+04 -2.1593e+00 +1.4273e+00 +2.8262e-01 -2.8229e-02 +5.1257e-01 +2.5765e-01 -8.0115e-01 -6.8086e-01 +6.0708e+00 +4.6556e+00 -2.7850e+00 -4.7421e-01 +2.0642e-01 -2.0881e-01 +4.7606e-02 +1.6637e+00 -9.6834e-01 +4.1610e-01 -7.0444e-01 +3.4269e+00
1316 +1.901334342e+04 +1.901334342e+04 +1.870784342e+04 +1.870784342e+04 -2.1301e+00 +1.4655e+00 +1.7862e-01 -1.4077e-01 +5.1224e-01 +2.7320e-01 -7.7459e-01 -8.5392e-01 +6.0306e+00 +4.5743e+00 -2.8512e+00 -4.3347e-01 +1.0925e-01 -1.1379e-01 -2.1107e-02 +1.7327e+00 -9.2025e-01 +3.2388e-01 -6.5232e-01 +3.4081e+00
1348 +1.851890463e+04 +1.851890463e+04 +1.821340463e+04 +1.821340463e+04 -2.1010e+00 +1.5154e+00 +8.3530e-02 -2.4681e-01 +5.6986e-01 +3.4028e-01 -9.5236e-01 -9.5918e-01 +5.8849e+00 +4.5572e+00 -2.8753e+00 -5.4850e-01 +2.6280e-01 -1.7431e-01 +5.8290e-02 +1.6716e+00 -1.0248e+00 +2.7316e-01 -6.4522e-01 +3.1796e+00
1448 +1.755609231e+04 +1.755609231e+04 +1.725059231e+04 +1.725059231e+04 -1.9889e+00 +1.5439e+00 +1.1138e-01 -3.1081e-01 +7.3363e-01 +3.4546e-01 -9.1595e-01 -1.4737e+00 +5.6833e+00 +4.4221e+00 -3.3700e+00 -4.4252e-01 +2.9039e-01 -1.9284e-01 +3.4467e-01 +1.7869e+00 -9.5325e-01 +3.0054e-01 -5.6793e-01 +2.9621e+00
1468 +1.706521275e+04 +1.706521275e+04 +1.675971275e+04 +1.675971275e+04 -2.0377e+00 +1.4534e+00 -7.6104e-02 -2.8644e-01 +5.5071e-01 +3.6589e-01 -7.8396e-01 -1.6014e+00 +5.8120e+00 +4.4437e+00 -3.4798e+00 -4.9460e-01 +2.3925e-01 -1.5160e-01 +2.1972e-01 +1.7579e+00 -8.9154e-01 +3.1465e-01 -5.5890e-01 +3.0980e+00
1474 +1.658755702e+04 +1.658755702e+04 +1.628205702e+04 +1.628205702e+04 -2.0132e+00 +1.4453e+00 +1.4497e-02 -2.0341e-01 +6.2244e-01 +2.2014e-01 -8.4420e-01 -1.5487e+00 +5.6574e+00 +4.3288e+00 -3.5483e+00 -4.4172e-01 +1.7904e-01 -1.8042e-01 +2.3101e-01 +1.8225e+00 -9.6083e-01 +3.1839e-01 -5.4502e-01 +3.1937e+00
1492 +1.610509894e+04 +1.610509894e+04 +1.579959894e+04 +1.579959894e+04 -1.9958e+00 +1.4890e+00 +1.9918e-01 -2.8759e-01 +4.7596e-01 +3.5058e-01 -9.1124e-01 -1.7021e+00 +5.6501e+00 +4.3580e+00 -3.4485e+00 -3.9789e-01 +2.6561e-01 -2.3460e-01 +1.6980e-01 +1.7679e+00 -9.5631e-01 +2.9567e-01 -5.8027e-01 +3.1442e+00
1493 +1.541855694e+04 +1.541855694e+04 +1.511305694e+04 +1.511305694e+04 -2.0682e+00 +1.4542e+00 +2.1993e-01 -2.9590e-01 +4.0496e-01 +3.5966e-01 -9.4635e-01 -1.4173e+00 +5.7136e+00 +4.3090e+00 -3.3689e+00 -5.6797e-01 +2.5577e-01 -2.8414e-01 +1.7956e-01 +1.6970e+00 -8.7820e-01 +2.7124e-01 -5.7340e-01 +3.2754e+00
1505 +1.389670086e+04 +1.389670086e+04 +1.359120086e+04 +1.359120086e+04 -1.9975e+00 +1.4930e+00 +2.2389e-01 -3.3488e-01 +4.5345e-01 +2.4002e-01 -9.7174e-01 -1.4660e+00 +5.6817e+00 +4.3226e+00 -3.2553e+00 -5.2913e-01 +2.2740e-01 -2.8109e-01 +1.2044e-01 +1.6974e+00 -9.5824e-01 +2.2944e-01 -5.4322e-01 +3.1583e+00
1540 +1.355292626e+04 +1.355292626e+04 +1.324742626e+04 +1.324742626e+04 -2.0823e+00 +1.4349e+00 +1.8808e-01 -2.2346e-01 +5.1588e-01 +2.8380e-01 -9.9694e-01 -1.4276e+00 +5.8045e+00 +4.1826e+00 -3.5346e+00 -5.6407e-01 +3.3770e-01 -3.2545e-01 +5.1081e-02 +1.6682e+00 -9.1636e-01 +2.2531e-01 -5.6759e-01 +3.1351e+00
1594 +1.297997552e+04 +1.297997552e+04 +1.267447552e+04 +1.267447552e+04 -2.2624e+00 +1.4326e+00 +1.0364e-01 -3.1445e-01 +5.3738e-01 +3.4600e-01 -1.0121e+00 -1.4816e+00 +5.8001e+00 +4.1880e+00 -3.4443e+00 -6.4738e-01 +3.8387e-01 -2.4481e-01 +1.1335e-01 +1.4896e+00 -7.2316e-01 +9.6726e-02 -5.8277e-01 +3.2826e+00
1643 +1.284980897e+04 +1.284980897e+04 +1.254430897e+04 +1.254430897e+04 -2.3585e+00 +1.4632e+00 +1.8594e-01 -2.9687e-01 +4.5680e-01 +2.0352e-01 -1.0843e+00 -1.2921e+00 +5.7744e+00 +4.1813e+00 -3.4981e+00 -6.5980e-01 +2.8535e-01 -2.7907e-01 +2.4099e-01 +1.5239e+00 -7.6747e-01 +2.1455e-01 -5.3241e-01 +3.3023e+00
1744 +1.236770645e+04 +1.236770645e+04 +1.206220645e+04 +1.206220645e+04 -2.3139e+00 +1.4050e+00 +1.2675e-01 -3.3231e-01 +4.2082e-01 +2.2294e-01 -1.1455e+00 -1.3581e+00 +5.7288e+00 +4.1093e+00 -3.5404e+00 -6.0029e-01 +3.6295e-01 -2.4598e-01 +1.4423e-01 +1.4787e+00 -7.7116e-01 +1.1626e-01 -4.8430e-01 +3.2202e+00
1770 +1.223340534e+04 +1.223340534e+04 +1.192790534e+04 +1.192790534e+04 -2.3325e+00 +1.4124e+00 +1.7658e-01 -3.5412e-01 +4.9118e-01 +1.5277e-01 -1.1059e+00 -1.3909e+00 +5.7093e+00 +4.0951e+00 -3.4625e+00 -6.3540e-01 +3.7244e-01 -1.9485e-01 +1.4128e-01 +1.4862e+00 -7.7471e-01 +1.2751e-01 -4.7826e-01 +3.2551e+00
1785 +1.202050001e+04 +1.202050001e+04 +1.171500001e+04 +1.171500001e+04 -2.3316e+00 +1.3998e+00 +1.4263e-01 -3.8730e-01 +4.4131e-01 +1.7641e-01 -1.0864e+00 -1.3793e+00 +5.7190e+00 +4.0588e+00 -3.5408e+00 -5.7021e-01 +3.7937e-01 -2.6318e-01 +1.3736e-01 +1.4966e+00 -7.3897e-01 +1.2706e-01 -4.8727e-01 +3.2631e+00
1839 +1.169415683e+04 +1.169415683e+04 +1.138865683e+04 +1.138865683e+04 -2.3200e+00 +1.4179e+00 +1.1364e-01 -3.3336e-01 +4.7778e-01 +2.1243e-01 -1.0831e+00 -1.4327e+00 +5.6892e+00 +4.1113e+00 -3.6113e+00 -5.9705e-01 +3.9100e-01 -1.8854e-01 +1.2629e-01 +1.4782e+00 -7.7201e-01 +1.2164e-01 -5.1708e-01 +3.2075e+00
1861 +1.147085656e+04 +1.147085656e+04 +1.116535656e+04 +1.116535656e+04 -2.3176e+00 +1.4161e+00 +1.8977e-01 -3.6137e-01 +4.7363e-01 +1.9769e-01 -1.1228e+00 -1.3989e+00 +5.7145e+00 +4.0741e+00 -3.6047e+00 -5.9223e-01 +3.4721e-01 -2.3868e-01 +1.4167e-01 +1.4730e+00 -7.8403e-01 +1.2552e-01 -5.1951e-01 +3.2087e+00
1940 +1.109980476e+04 +1.109980476e+04 +1.079430476e+04 +1.079430476e+04 -2.3179e+00 +1.4166e+00 +1.7660e-01 -3.4286e-01 +5.2147e-01 +1.9964e-01 -1.1171e+00 -1.4385e+00 +5.7171e+00 +4.0792e+00 -3.6313e+00 -6.0643e-01 +3.8985e-01 -2.1770e-01 +1.1706e-01 +1.4747e+00 -7.5130e-01 +8.8107e-02 -5.2781e-01 +3.2094e+00
1990 +1.086017964e+04 +1.086017964e+04 +1.055467964e+04 +1.055467964e+04 -2.3239e+00 +1.4048e+00 +1.9410e-01 -3.4179e-01 +5.3822e-01 +1.7547e-01 -1.1393e+00 -1.4072e+00 +5.7112e+00 +4.0468e+00 -3.6978e+00 -5.9633e-01 +4.0666e-01 -2.2019e-01 +1.1346e-01 +1.4860e+00 -7.5427e-01 +8.6114e-02 -5.2555e-01 +3.1690e+00
2030 +1.058009433e+04 +1.058009433e+04 +1.027459433e+04 +1.027459433e+04 -2.3249e+00 +1.4231e+00 +2.3885e-01 -3.4354e-01 +5.5155e-01 +1.8147e-01 -1.1313e+00 -1.4438e+00 +5.7129e+00 +4.0113e+00 -3.7011e+00 -6.0238e-01 +4.0946e-01 -2.3306e-01 +9.9648e-02 +1.4723e+00 -7.7348e-01 +9.0892e-02 -5.3968e-01 +3.1882e+00
2087 +1.044722225e+04 +1.044722225e+04 +1.014172225e+04 +1.014172225e+04 -2.2903e+00 +1.4179e+00 +2.3327e-01 -3.1487e-01 +5.5869e-01 +1.7201e-01 -1.1364e+00 -1.4592e+00 +5.7012e+00 +4.0100e+00 -3.7238e+00 -5.9806e-01 +4.2971e-01 -2.2086e-01 +7.7097e-02 +1.4889e+00 -7.7980e-01 +8.1351e-02 -5.1709e-01 +3.1986e+00
2108 +1.012130527e+04 +1.012130527e+04 +9.815805266e+03 +9.815805266e+03 -2.3167e+00 +1.4304e+00 +2.5790e-01 -3.1910e-01 +5.6775e-01 +1.6602e-01 -1.1684e+00 -1.4264e+00 +5.6884e+00 +3.9842e+00 -3.7471e+00 -6.1233e-01 +4.3088e-01 -2.0874e-01 +6.8057e-02 +1.4698e+00 -7.6189e-01 +6.5343e-02 -5.1534e-01 +3.1978e+00
2163 +9.967265302e+03 +9.967265302e+03 +9.661765302e+03 +9.661765302e+03 -2.3064e+00 +1.4275e+00 +2.8126e-01 -3.0501e-01 +5.9319e-01 +1.4526e-01 -1.1690e+00 -1.4177e+00 +5.6753e+00 +3.9550e+00 -3.7516e+00 -6.0025e-01 +4.2995e-01 -2.3475e-01 +5.8198e-02 +1.4693e+00 -7.4927e-01 +8.2157e-02 -5.0427e-01 +3.2269e+00
2184 +9.737789763e+03 +9.737789763e+03 +9.432289763e+03 +9.432289763e+03 -2.2916e+00 +1.4267e+00 +3.0569e-01 -2.9814e-01 +5.7990e-01 +1.5238e-01 -1.1848e+00 -1.4357e+00 +5.6846e+00 +3.9612e+00 -3.8140e+00 -5.9795e-01 +4.2851e-01 -2.3995e-01 +5.8386e-02 +1.4746e+00 -7.4888e-01 +7.0275e-02 -4.9842e-01 +3.2248e+00
2218 +9.379753305e+03 +9.379753305e+03 +9.074253305e+03 +9.074253305e+03 -2.2743e+00 +1.4097e+00 +3.0986e-01 -2.8346e-01 +6.0965e-01 +1.4629e-01 -1.1507e+00 -1.4812e+00 +5.6651e+00 +3.9369e+00 -3.8997e+00 -6.2030e-01 +4.3513e-01 -2.4780e-01 +6.1613e-02 +1.4561e+00 -7.2768e-01 +5.8770e-02 -5.1116e-01 +3.2164e+00
2227 +9.319740705e+03 +9.319740705e+03 +9.014240705e+03 +9.014240705e+03 -2.2731e+00 +1.4103e+00 +2.7003e-01 -2.8861e-01 +6.1599e-01 +1.5139e-01 -1.1670e+00 -1.4522e+00 +5.6725e+00 +3.9150e+00 -3.9077e+00 -6.2108e-01 +4.3958e-01 -2.6030e-01 +6.0027e-02 +1.4614e+00 -7.0794e-01 +5.4597e-02 -5.1351e-01 +3.1981e+00
2270 +9.117031417e+03 +9.117031417e+03 +8.811531417e+03 +8.811531417e+03 -2.2685e+00 +1.4488e+00 +2.3599e-01 -3.4718e-01 +6.5286e-01 +1.5589e-01 -1.1753e+00 -1.4477e+00 +5.6802e+00 +3.8643e+00 -4.0116e+00 -6.0534e-01 +4.1962e-01 -2.1586e-01 +5.0530e-02 +1.4270e+00 -6.7816e-01 +1.6527e-02 -5.0336e-01 +3.1733e+00
2322 +8.855730816e+03 +8.855730816e+03 +8.550230816e+03 +8.550230816e+03 -2.2590e+00 +1.4538e+00 +3.2883e-01 -3.5100e-01 +6.6695e-01 +1.2902e-01 -1.1670e+00 -1.4770e+00 +5.6617e+00 +3.8826e+00 -4.0344e+00 -6.1625e-01 +4.3394e-01 -2.3179e-01 +4.7922e-02 +1.4433e+00 -6.7784e-01 -1.7607e-02 -5.2464e-01 +3.1598e+00
2341 +8.620805429e+03 +8.620805429e+03 +8.315305429e+03 +8.315305429e+03 -2.2652e+00 +1.4406e+00 +3.4988e-01 -3.2455e-01 +6.5286e-01 +1.1800e-01 -1.1876e+00 -1.5049e+00 +5.6440e+00 +3.8894e+00 -3.9546e+00 -6.2447e-01 +4.4700e-01 -2.5271e-01 +3.9257e-02 +1.4410e+00 -6.7127e-01 +5.3671e-03 -5.2797e-01 +3.1360e+00
2344 +8.435143899e+03 +8.435143899e+03 +8.129643899e+03 +8.129643899e+03 -2.2665e+00 +1.4462e+00 +3.6228e-01 -3.3508e-01 +7.0397e-01 +1.0258e-01 -1.1941e+00 -1.5114e+00 +5.6505e+00 +3.8464e+00 -3.9904e+00 -6.2594e-01 +4.2716e-01 -2.3879e-01 +3.9550e-02 +1.4276e+00 -6.4439e-01 +5.3709e-03 -5.2626e-01 +3.1267e+00
2364 +8.126752307e+03 +8.126752307e+03 +7.821252307e+03 +7.821252307e+03 -2.2576e+00 +1.4506e+00 +3.9114e-01 -3.1308e-01 +6.7599e-01 +9.0739e-02 -1.2192e+00 -1.4852e+00 +5.6122e+00 +3.8486e+00 -4.0201e+00 -6.6198e-01 +4.3703e-01 -2.6755e-01 +6.7852e-02 +1.4176e+00 -6.4563e-01 -7.5189e-03 -5.2939e-01 +3.1114e+00
2403 +7.910965320e+03 +7.910965320e+03 +7.605465320e+03 +7.605465320e+03 -2.2787e+00 +1.4536e+00 +4.8633e-01 -3.3969e-01 +6.6315e-01 +6.9462e-02 -1.2182e+00 -1.5114e+00 +5.6571e+00 +3.7478e+00 -4.1515e+00 -6.5941e-01 +4.0822e-01 -2.6891e-01 -2.2582e-02 +1.3861e+00 -6.3734e-01 +6.2833e-03 -5.2839e-01 +3.0744e+00
2416 +7.662337220e+03 +7.662337220e+03 +7.356837220e+03 +7.356837220e+03 -2.2643e+00 +1.4428e+00 +4.9275e-01 -3.5283e-01 +6.1096e-01 +2.9866e-02 -1.1927e+00 -1.5416e+00 +5.6248e+00 +3.7635e+00 -4.1247e+00 -6.5869e-01 +4.2745e-01 -2.6360e-01 -3.9719e-02 +1.3851e+00 -6.6017e-01 -1.0991e-02 -5.4299e-01 +3.0772e+00
2428 +7.483191516e+03 +7.483191516e+03 +7.177691516e+03 +7.177691516e+03 -2.2357e+00 +1.4509e+00 +5.2432e-01 -3.4316e-01 +6.4667e-01 +4.4806e-02 -1.1984e+00 -1.5375e+00 +5.6454e+00 +3.7575e+00 -4.1104e+00 -6.9152e-01 +4.2052e-01 -2.7465e-01 -3.7213e-02 +1.3856e+00 -6.2652e-01 -1.8117e-02 -5.3065e-01 +3.0619e+00
2517 +7.305417879e+03 +7.305417879e+03 +6.999917879e+03 +6.999917879e+03 -2.2506e+00 +1.4551e+00 +5.7993e-01 -3.2157e-01 +6.8167e-01 +5.8772e-02 -1.2403e+00 -1.5740e+00 +5.6324e+00 +3.7374e+00 -4.1560e+00 -6.7081e-01 +4.3133e-01 -2.8972e-01 -5.6223e-02 +1.4012e+00 -6.1643e-01 -6.1830e-02 -5.3730e-01 +3.0433e+00
2531 +7.168034144e+03 +7.168034144e+03 +6.862534144e+03 +6.862534144e+03 -2.2497e+00 +1.4589e+00 +5.4410e-01 -3.1299e-01 +6.2436e-01 +4.9382e-02 -1.2309e+00 -1.5970e+00 +5.6550e+00 +3.7396e+00 -4.2608e+00 -6.7373e-01 +4.3667e-01 -2.9293e-01 -4.4745e-02 +1.3983e+00 -5.9933e-01 -8.3169e-02 -5.3526e-01 +3.0595e+00
2548 +6.945881382e+03 +6.945881382e+03 +6.640381382e+03 +6.640381382e+03 -2.2551e+00 +1.4795e+00 +5.2472e-01 -3.0076e-01 +6.0548e-01 +4.9007e-02 -1.2385e+00 -1.5681e+00 +5.6499e+00 +3.7339e+00 -4.2652e+00 -6.8827e-01 +4.3602e-01 -2.8375e-01 -8.7329e-03 +1.3699e+00 -5.9429e-01 -8.7689e-02 -5.5393e-01 +3.0944e+00
2564 +6.743670992e+03 +6.743670992e+03 +6.438170992e+03 +6.438170992e+03 -2.2697e+00 +1.4817e+00 +5.0684e-01 -3.1132e-01 +6.3091e-01 +3.7471e-02 -1.1976e+00 -1.5759e+00 +5.6447e+00 +3.7051e+00 -4.3159e+00 -6.8744e-01 +4.3091e-01 -2.6257e-01 -4.4210e-02 +1.3704e+00 -6.1375e-01 -7.1710e-02 -5.6397e-01 +3.1070e+00
2578 +6.606785906e+03 +6.606785906e+03 +6.301285906e+03 +6.301285906e+03 -2.2555e+00 +1.4850e+00 +5.1996e-01 -2.9151e-01 +6.1176e-01 +3.6772e-02 -1.2363e+00 -1.6334e+00 +5.6469e+00 +3.7154e+00 -4.3191e+00 -6.7820e-01 +4.1671e-01 -2.7342e-01 -3.6640e-02 +1.3687e+00 -6.0423e-01 -9.0595e-02 -5.6657e-01 +3.0953e+00
2605 +6.324156259e+03 +6.324156259e+03 +6.018656259e+03 +6.018656259e+03 -2.2600e+00 +1.5062e+00 +5.0108e-01 -3.0650e-01 +5.8541e-01 +4.9661e-02 -1.2222e+00 -1.6683e+00 +5.6291e+00 +3.6610e+00 -4.4492e+00 -6.6006e-01 +4.3560e-01 -2.7306e-01 -4.2092e-02 +1.4041e+00 -5.9265e-01 -1.2096e-01 -5.5461e-01 +3.1293e+00
2610 +6.256701948e+03 +6.256701948e+03 +5.951201948e+03 +5.951201948e+03 -2.2284e+00 +1.5008e+00 +4.7516e-01 -2.7288e-01 +5.8479e-01 +5.1484e-02 -1.2366e+00 -1.7106e+00 +5.6266e+00 +3.6675e+00 -4.5117e+00 -6.8003e-01 +4.4855e-01 -2.9168e-01 -3.2292e-02 +1.3873e+00 -5.8088e-01 -1.0697e-01 -5.3665e-01 +3.1079e+00
2621 +5.948937316e+03 +5.948937316e+03 +5.643437316e+03 +5.643437316e+03 -2.2171e+00 +1.4852e+00 +4.0125e-01 -2.9119e-01 +5.8679e-01 +5.7594e-02 -1.2378e+00 -1.7523e+00 +5.6228e+00 +3.6379e+00 -4.5381e+00 -6.8517e-01 +4.4998e-01 -3.2208e-01 -3.6707e-02 +1.4180e+00 -5.8654e-01 -1.2856e-01 -5.3706e-01 +3.1188e+00
2692 +5.742389782e+03 +5.742389782e+03 +5.436889782e+03 +5.436889782e+03 -2.2585e+00 +1.4618e+00 +3.3901e-01 -2.8687e-01 +5.4759e-01 -1.7562e-02 -1.2095e+00 -1.7577e+00 +5.6099e+00 +3.5136e+00 -4.7968e+00 -6.5247e-01 +4.5968e-01 -2.8273e-01 +2.4623e-02 +1.4236e+00 -5.6981e-01 -1.1441e-01 -5.3281e-01 +3.1078e+00
